,distance
1257,0.17720045146669433
1258,0.15811388300841672
1259,0.031622776601681994
1260,0.08944271909999287
1261,0.12041594578792732
1262,0.07211102550928121
1263,0.117046999107193
1264,0.014142135623723113
1265,0.08062257748298884
1266,0.03162277660168424
1267,0.15033296378373462
1268,0.058309518948451156
1269,0.07810249675906647
1270,0.028284271247461298
1271,0.058309518948459683
1272,0.07071067811865375
1273,0.07211102550928121
1274,0.014142135623738184
1275,0.07810249675907557
1276,0.07211102550927727
1277,0.16492422502470117
1278,0.07071067811866179
1279,0.07211102550928121
1280,0.0860232526704232
1281,0.0899999999999963
1282,0.060000000000002274
1283,0.06082762530298294
1284,0.1902629759044021
1285,0.04472135955000279
1286,0.08062257748298268
1287,0.09486832980505497
1288,0.13341664064125916
1289,0.09055385138137734
1290,0.14560219778561262
1291,0.1063014581273454
1292,0.14317821063276284
1293,0.15652475842498592
1294,0.09219544457292055
1295,0.14764823060234264
1296,0.11045361017187186
1297,0.07071067811865375
1298,0.04242640687119446
1299,0.12041594578792437
1300,0.05
1301,0.07810249675906647
1302,0.1204159457879279
1303,0.08062257748298268
1304,0.06403124237433018
1305,0.09486832980505497
1306,0.13453624047074572
1307,0.01999999999999602
1308,0.04472135954999961
1309,0.0640312423743213
1310,0.10295630140986539
1311,0.11704699910719968
1312,0.11045361017187186
1313,0.10295630140987505
1314,0.17804493814764866
1315,0.05656854249492762
1316,0.20615528128088578
1317,0.16031219541881797
1318,0.030000000000001137
1319,0.1562049935181375
1320,0.07071067811865074
1321,0.04999999999999431
1322,0.13601470508735453
1323,0.07071067811865074
1324,0.10049875621120305
1325,0.08602325267043476
1326,0.07071067811865074
1327,0.14422205101855648
1328,0.0860232526704232
1329,0.09433981132057062
1330,0.21095023109729807
1331,0.06403124237432574
1332,0.14866068747318464
1333,0.2879236009777537
1334,0.09000000000000341
1335,0.05
1336,0.06708203932499623
1337,0.05385164807134093
1338,0.022360679774996627
1339,0.1431782106327643
1340,0.0538516480713528
1341,0.42720018726587056
1342,0.03162277660168424
1343,0.02236067977500298
1344,0.06999999999999318
1345,0.11401754250991666
1346,0.07280109889280437
1347,0.04123105625618219
1348,0.044721359549993255
1349,0.08602325267041906
1350,0.05
1351,0.0984885780179667
1352,0.08944271909998967
1353,0.14317821063276037
1354,0.21999999999999886
1355,0.14560219778561068
1356,0.24166091947189391
1357,0.6419501538281617
1358,0.10000000000000853
1359,0.08602325267042485
1360,0.09219544457292517
1361,0.060000000000002274
1362,0.06403124237433018
1363,0.12083045973594403
1364,0.058309518948451156
1365,0.04999999999999716
1366,0.12165525060596122
1367,0.09219544457293134
1368,0.022360679774996627
1369,0.10049875621121082
1370,0.09055385138137811
1371,0.09000000000000341
1372,0.03999999999999915
1373,0.09999999999999432
1374,0.14035668847618293
1375,0.24083189157584875
1376,0.07211102550928121
1377,0.03162277660168649
1378,0.08062257748298444
1379,0.06082762530298294
1380,0.10630145812734072
1381,0.02236067977500298
1382,0.07071067811865576
1383,0.06708203932498352
1384,0.10440306508910718
1385,0.1
1386,0.25455844122716176
1387,0.050990195135926064
1388,0.036055512754638634
1389,0.0899999999999963
1390,0.28071337695236587
1391,0.053851648071343565
1392,0.05656854249491757
1393,0.07000000000000028
1394,0.06403124237433018
1395,0.07810249675905556
1396,0.0707106781186658
1397,0.07211102550928121
1398,0.09219544457293596
1399,0.18973665961009423
1400,0.18027756377320184
1401,0.21400934559032986
1402,0.21540659228538217
1403,0.10440306508910718
1404,0.10049875621120234
1405,0.11401754250990108
1406,0.11401754250991541
1407,0.02236067977499345
1408,0.10049875621120376
1409,0.11704699910720878
1410,0.09219544457293057
1411,0.014142135623723113
1412,0.05656854249491757
1413,0.036055512754642575
1414,0.34058772731852494
1415,0.46043457732884463
1416,0.12083045973594696
1417,0.16278820596100788
1418,0.09219544457291902
1419,0.060000000000002274
1420,0.11180339887499902
1421,0.05000000000000426
1422,0.14560219778561068
1423,0.09999999999999432
1424,0.12529964086141726
1425,0.10000000000000142
1426,0.09055385138137734
1427,0.2823118842698666
1428,0.08062257748298444
1429,0.15811388300842122
1430,0.2501999200639357
1431,0.06082762530298294
1432,0.08062257748298356
1433,0.07280109889280827
1434,0.10816653826391195
1435,0.06324555320337298
1436,0.09219544457293057
1437,0.06708203932498988
1438,0.43185645763378266
1439,0.06708203932499623
1440,0.07615773105864633
1441,0.1166190378969084
1442,0.05385164807134093
1443,0.104403065089114
1444,0.08944271909998967
1445,0.2158703314492223
1446,0.06082762530298528
1447,0.3577708763999619
1448,0.11401754250991168
1449,0.16552945357246088
1450,0.03605551275464652
1451,0.3299999999999983
1452,0.08246211251236438
1453,0.20396078054371541
1454,0.7211102550927967
1455,0.050990195135926064
1456,0.08944271909998967
1457,0.19416487838947505
1458,1.044461583783721
1459,0.053851648071343565
1460,0.9080198235721547
1461,0.2102379604162868
1462,0.29614185789922354
1463,0.11401754250991666
1464,0.07071067811865576
1465,0.17029386365926016
1466,0.09899494936612209
1467,0.09219544457293134
1468,0.1500000000000014
1469,0.13038404810405646
1470,0.33241540277189763
1471,0.5024937810560443
1472,0.3640054944640189
1473,0.10440306508910038
1474,0.3758989225842484
1475,0.031622776601675257
1476,0.9304837451562562
1477,0.1702938636592656
1478,0.7762087348130032
1479,0.08062257748297916
1480,0.06324555320336848
1481,0.21470910553584083
1482,0.022360679774996627
1483,0.11999999999999744
1484,0.15132745950420753
1485,0.12165525060596355
1486,0.0921954445729244
1487,0.14317821063275737
1488,0.16031219541882508
1489,0.0447213595499869
1490,0.11999999999999744
1491,0.1627882059610009
1492,0.20099751242242023
1493,0.07071067811865074
1494,0.044721359549993255
1495,0.131529464379668
1496,0.12529964086141726
1497,0.08485281374237887
1498,0.13038404810405266
1499,0.12806248474865703
1500,0.13038404810405266
1501,0.10440306508910718
1502,0.2701851217221221
1503,0.07071067811864772
1504,0.08944271909998967
1505,0.0728010988928112
1506,0.12727922061357835
1507,0.05830951894845725
1508,0.07071067811865576
1509,0.05385164807134093
1510,0.04123105625617702
1511,0.06708203932499623
1512,0.08246211251235404
1513,0.050990195135926064
1514,0.09055385138137811
1515,0.06324555320336848
1516,0.13601470508735714
1517,0.20024984394501094
1518,0.3275667870831859
1519,0.03999999999999204
1520,0.05
1521,0.06082762530298528
1522,0.17262676501632257
1523,0.0728010988928112
1524,0.0412310562561684
1525,0.00999999999999801
1526,0.0761577310586398
1527,0.05
1528,0.04123105625617702
1529,0.1
1530,0.09055385138137734
1531,0.18384776310850404
1532,0.17691806012953626
1533,0.11401754250991354
1534,0.11313708498984519
1535,0.0984885780179667
1536,0.1979898987322341
1537,0.028284271247456274
1538,0.04123105625617013
1539,0.16552945357247675
1540,0.13892443989449854
1541,0.3827531841800907
1542,0.15264337522473875
1543,0.10770329614269372
1544,0.0640312423743213
1545,0.08062257748298268
1546,0.09999999999999716
1547,0.11401754250990981
1548,0.15033296378373462
1549,0.053851648071343565
1550,0.05656854249492762
1551,0.2061552812808868
1552,0.7211102550927964
1553,0.04123105625617702
1554,0.06324555320336848
1555,0.04999999999999716
1556,0.07071067811864772
1557,0.060000000000002274
1558,0.27073972741361396
1559,0.08544003745317412
1560,0.06708203932499623
1561,0.18027756377320184
1562,0.18384776310850404
1563,0.13038404810405266
1564,0.014142135623733162
1565,0.04123105625618219
1566,0.06708203932499623
1567,0.1414213562373095
1568,0.05999999999998806
1569,0.12041594578791374
1570,0.08602325267042485
1571,0.19416487838947286
1572,0.030000000000001137
1573,0.036055512754642575
1574,0.4891829923453993
1575,0.1414213562373095
1576,0.3443835071544527
1577,0.11180339887498948
1578,0.2823118842698666
1579,0.12649110640673922
1580,0.9701546268507932
1581,0.07280109889279752
1582,0.1431782106327668
1583,0.1843908891458642
1584,0.1431782106327643
1585,0.08062257748298356
1586,0.05
1587,0.15652475842498592
1588,0.4100000000000108
1589,0.573149195236283
1590,0.19026297590440172
1591,0.23853720883753504
1592,3.9924178138065676
1593,0.07071067811865576
1594,0.04999999999999716
1595,0.3505709628591633
1596,0.06708203932499623
1597,0.09486832980505497
1598,0.18027756377320184
1599,0.044721359549993255
1600,0.06082762530298294
1601,0.04123105625617357
1602,0.2549509756796426
1603,0.058309518948451156
1604,0.13038404810404883
1605,0.09999999999999432
1606,0.381182371050921
1607,0.06708203932499623
1608,0.09433981132057515
1609,0.19697715603591465
1610,0.18027756377320617
1611,0.09848857801795083
1612,0.18601075237738127
1613,0.24041630560341645
1614,0.15620499351813294
1615,0.24207436873820581
1616,0.09486832980504824
1617,0.058309518948451156
1618,0.13416407864999247
1619,0.15297058540778236
1620,0.20223748416156984
1621,0.05385164807134093
1622,0.1664331697709347
1623,0.1414213562373105
1624,0.7240165743959179
1625,0.1431782106327643
1626,0.20999999999999375
1627,0.12206555615733429
1628,0.13928388277183593
1629,0.19999999999998863
1630,0.05
1631,0.09433981132056309
1632,0.1389244398945021
1633,0.02236067977499345
1634,0.060000000000002274
1635,0.09219544457291902
1636,0.08062257748298973
1637,0.044721359549993255
1638,0.18110770276275467
1639,0.17720045146669433
1640,0.10198039027184935
1641,0.05099019513593303
1642,0.16492422502470291
1643,0.13152946437965396
1644,0.11704699910719542
1645,0.10770329614269768
1646,0.08246211251235232
1647,0.05099019513593025
1648,0.09055385138137734
1649,0.09486832980505273
1650,0.08602325267042485
1651,0.08944271909999287
1652,0.08544003745317412
1653,0.05385164807134093
1654,0.11661903789690231
1655,0.06708203932499623
1656,0.07211102550927136
1657,0.12529964086141387
1658,0.06403124237432574
1659,0.09433981132057062
1660,0.08062257748298884
1661,0.12206555615734244
1662,0.036055512754638634
1663,0.563205113613156
1664,0.09999999999999573
1665,0.050000000000005686
1666,0.47885279575251516
1667,0.04123105625617702
1668,0.12806248474865148
1669,0.13601470508735297
1670,0.10630145812735542
1671,0.09433981132056912
1672,0.12083045973594403
1673,0.09848857801796382
1674,0.07211102550927727
1675,0.0781024967590701
1676,0.08602325267042485
1677,0.14422205101855648
1678,0.08246211251235058
1679,0.06324555320336848
1680,0.02236067977500298
1681,0.0761577310586398
1682,0.04123105625617702
1683,0.2765863337187917
1684,0.10816653826391195
1685,0.1702938636592656
1686,0.11661903789690231
1687,0.11704699910719542
1688,0.09055385138137734
1689,0.06708203932499623
1690,0.030000000000001137
1691,0.058309518948451156
1692,0.0761577310586398
1693,0.10000000000000142
1694,0.13453624047073043
1695,0.07615773105863045
1696,0.0761577310586398
1697,0.08485281374237887
1698,1.1525623627379198
1699,0.2012461179749855
1700,0.1700000000000042
1701,0.05656854249491757
1702,0.07000000000000028
1703,0.09848857801796382
1704,0.014142135623738184
1705,0.06324555320337073
1706,0.10198039027185074
1707,0.1104536101718725
1708,0.07071067811865576
1709,0.13038404810406462
1710,0.18973665961009872
1711,0.07211102550927333
1712,0.13341664064125916
1713,0.13038404810405266
1714,0.1004987562112094
1715,0.1523154621172796
1716,0.17691806012954628
1717,0.09219544457293057
1718,0.3920459156782529
1719,0.0538516480713462
1720,0.13038404810404883
1721,0.1746424919657268
1722,0.47265209192385826
1723,0.060000000000002274
1724,0.07211102550928121
1725,0.12041594578792082
1726,0.26400757564887684
1727,0.2801785145224391
1728,0.08485281374238891
1729,0.12206555615733254
1730,0.014142135623738184
1731,0.17204650534085383
1732,0.20808652046684803
1733,0.20808652046685214
1734,0.07810249675907102
1735,0.04242640687119446
1736,0.10198039027185632
1737,0.030000000000001137
1738,0.1063014581273454
1739,0.5787054518492109
1740,0.0761577310586398
1741,0.06403124237432685
1742,0.07615773105863326
1743,0.020000000000003126
1744,0.04123105625618219
1745,0.0799999999999983
1746,0.04999999999999431
1747,0.08944271909998967
1748,0.05830951894845725
1749,0.09433981132056309
1750,0.04242640687119446
1751,0.050990195135926064
1752,0.04472135955000279
1753,0.1503329637837351
1754,0.06999999999999318
1755,0.07071067811866279
1756,0.08602325267042485
1757,0.12000000000000455
1758,0.05385164807134752
1759,0.08246211251235058
1760,0.1208304597359499
1761,0.130000000000002
1762,0.041231056256183916
1763,0.11401754250991168
1764,0.05656854249493265
1765,0.06082762530297593
1766,0.0806225774829915
1767,0.11180339887499076
1768,0.07280109889279752
1769,0.07810249675906647
1770,0.0728010988928112
1771,0.06082762530298294
1772,0.06324555320337073
1773,0.020000000000003126
1774,0.08544003745317412
1775,0.0640312423743213
1776,0.07000000000000028
1777,0.0799999999999983
1778,0.02236067977499345
1779,0.036055512754638634
1780,0.050000000000005686
1781,0.12999999999999656
1782,0.060000000000002274
1783,0.09055385138137734
1784,0.06708203932498988
1785,0.028284271247456274
1786,0.03162277660168424
1787,0.07810249675906647
1788,0.049999999999991475
1789,0.04123105625618219
1790,0.06324555320336848
1791,0.014142135623733162
1792,0.02236067977500298
1793,0.11661903789690109
1794,0.036055512754642575
1795,0.1081665382639159
1796,0.0707106781186658
1797,0.022360679774996627
1798,0.07071067811865576
1799,0.07615773105863045
1800,0.00999999999999801
1801,0.08544003745317412
1802,0.02236067977499345
1803,0.04242640687119446
1804,0.11313708498984519
1805,0.08246211251236438
1806,0.08602325267041906
1807,0.07211102550928121
1808,0.036055512754642575
1809,0.04999999999999005
1810,0.07280109889281315
1811,0.05
1812,0.11313708498984519
1813,0.07071067811865576
1814,0.12369316876853449
1815,0.08602325267041906
1816,0.1
1817,0.24186773244896567
1818,0.09055385138137811
1819,0.10198039027185632
1820,0.10049875621121719
1821,0.06082762530298294
1822,0.0640312423743213
1823,0.282842712474619
1824,0.010000000000005116
1825,0.03162277660168649
1826,0.050000000000005686
1827,0.03999999999999915
1828,0.050000000000005686
1829,0.07071067811864772
1830,0.19026297590440172
1831,0.11045361017187186
1832,0.12206555615734244
1833,0.02236067977499345
1834,0.03162277660168649
1835,0.04472135955000279
1836,0.04472135954999961
1837,0.028284271247456274
1838,0.04123105625617702
1839,0.022360679774996627
1840,0.12649110640672573
1841,0.04123105625617702
1842,0.06082762530298528
1843,0.050990195135926064
1844,0.044721359549993255
1845,0.13038404810404883
1846,0.05830951894845725
1847,0.1303840481040483
1848,0.30016662039607994
1849,0.09899494936612209
1850,0.09486832980504149
1851,0.14764823060234264
1852,0.10816653826390801
1853,0.022360679775009336
1854,0.08544003745317412
1855,0.06082762530298528
1856,0.03162277660168424
1857,0.050990195135924676
1858,0.03605551275464652
1859,0.18601075237738127
1860,0.6229767250869049
1861,0.06708203932499623
1862,0.0761577310586398
1863,0.028284271247461298
1864,0.0799999999999983
1865,0.022360679774996627
1866,0.06082762530298528
1867,0.04000000000000625
1868,0.09848857801795444
1869,0.12649110640673472
1870,0.0799999999999983
1871,0.13416407864999247
1872,0.09848857801796021
1873,0.07810249675907102
1874,0.050000000000005686
1875,0.10440306508910038
1876,0.050000000000005686
1877,0.02236067977499345
1878,0.09219544457293288
1879,0.08062257748297916
1880,0.08544003745317412
1881,0.09486832980504824
1882,0.06324555320337073
1883,0.06082762530298411
1884,0.03999999999999915
1885,0.12727922061358338
1886,0.26832815729996906
1887,0.1063014581273454
1888,0.028284271247471345
1889,0.07211102550927136
1890,0.167630546142398
1891,0.10440306508910718
1892,0.030000000000001137
1893,0.11401754250991354
1894,0.08544003745317412
1895,0.18681541692269302
1896,0.02236067977500298
1897,0.050000000000001425
1898,0.42059481689626377
1899,0.050990195135926064
1900,0.060000000000002274
1901,0.058309518948451156
1902,0.0799999999999983
1903,0.053851648071356756
1904,0.030000000000001137
1905,0.036055512754638634
1906,0.05099019513594
1907,0.0860232526704232
1908,0.05
1909,0.09433981132056686
1910,0.10049875621121082
1911,0.03605551275464652
1912,0.0761577310586398
1913,0.09219544457293442
1914,0.028284271247461298
1915,0.05656854249491757
1916,0.04472135955000279
1917,0.014142135623738184
1918,0.05656854249491757
1919,0.036055512754642575
1920,0.04999999999999716
1921,0.05830951894845725
1922,0.00999999999999801
1923,0.05385164807134752
1924,0.08544003745317412
1925,0.05656854249492762
1926,0.08246211251235748
1927,0.041231056256183916
1928,0.06082762530298528
1929,0.053851648071343565
1930,0.04123105625617702
1931,0.07810249675906102
1932,0.014142135623738184
1933,0.022360679774996627
1934,0.05099019513593303
1935,0.1749285568453498
1936,0.09055385138137811
1937,0.04999999999999716
1938,0.050990195135924676
1939,0.06082762530298411
1940,0.030000000000001137
1941,0.04000000000000625
1942,0.0806225774829818
1943,0.0799999999999983
1944,0.17088007490634824
1945,0.022360679774996627
1946,0.4707440918375924
1947,0.04242640687119446
1948,0.04242640687119446
1949,0.036055512754642575
1950,0.06324555320336848
1951,0.036055512754638634
1952,0.09219544457292517
1953,0.02236067977500298
1954,0.06324555320336848
1955,0.06324555320337298
1956,0.1220655561573401
1957,0.010000000000005116
1958,0.13892443989449854
1959,0.12529964086141726
1960,0.4060788100849393
1961,0.04123105625617702
1962,0.08246211251235058
1963,0.04472135954999961
1964,0.05385164807134093
1965,0.05099019513592328
1966,0.07071067811865576
1967,0.12206555615734244
1968,0.014142135623723113
1969,0.03999999999999915
1970,0.06082762530298411
1971,0.1
1972,0.05385164807134093
1973,0.10630145812735008
1974,0.060000000000002274
1975,0.01999999999999602
1976,0.07280109889281315
1977,0.058309518948451156
1978,0.05656854249491757
1979,0.044721359549999604
1980,0.06324555320337073
1981,0.05999999999998806
1982,0.05099019513593025
1983,0.04999999999999716
1984,0.06708203932499623
1985,0.014142135623738184
1986,0.044721359549993255
1987,0.10049875621121082
1988,0.0640312423743213
1989,0.10295630140987161
1990,0.036055512754638634
1991,0.09219544457292055
1992,0.05
1993,0.17117242768623814
1994,0.010000000000005116
1995,0.009999999999990905
1996,0.04123105625618219
1997,0.06082762530297827
1998,0.21000000000000085
1999,0.04999999999999431
2000,0.053851648071343565
2001,0.08544003745317412
2002,0.22022715545545407
2003,0.06324555320337073
2004,0.05
2005,0.05099019513592328
2006,0.1360147050873634
2007,0.07810249675906102
2008,0.07071067811865576
2009,0.05099019513593025
2010,0.2473863375370621
2011,0.06708203932498988
2012,0.06708203932499623
2013,0.06082762530298411
2014,0.06082762530297827
2015,0.056568542494922595
2016,0.06403124237433018
2017,0.05999999999998806
2018,0.13892443989449238
2019,0.05830951894845725
2020,0.07280109889280437
2021,0.07211102550927923
2022,0.0806225774829818
2023,0.11180339887499076
2024,0.1972308292331588
2025,0.31575306807694153
2026,0.5980802621722271
2027,0.05099019513593025
2028,0.2701851217221287
2029,0.09899494936612209
2030,0.2765863337187917
2031,0.10440306508910718
2032,0.3026549190084291
2033,0.036055512754640605
2034,0.6894925670375347
2035,0.044721359549993255
2036,0.11999999999999744
2037,0.028284271247456274
2038,0.04472135955000279
2039,0.12806248474865148
2040,0.6296824596572456
2041,0.058309518948451156
2042,0.12041594578792082
2043,0.27513632984394226
2044,0.14317821063277325
2045,0.3405877273185316
2046,0.44721359549995543
2047,0.25806975801128856
2048,0.23194827009486108
2049,0.5346026561849485
2050,0.3721558813185723
2051,0.23259406699225849
2052,0.08544003745317412
2053,0.21400934559032986
2054,0.1341640786499861
2055,0.17029386365926602
2056,0.0583095189484475
2057,0.10198039027185632
2058,0.13152946437965504
2059,1.9513328778042955
2060,0.16155494421404124
2061,0.2158703314492292
2062,0.14000000000000057
2063,0.036055512754638634
2064,0.01999999999999602
2065,0.050990195135924676
2066,0.053851648071343565
2067,0.08246211251235404
2068,0.0899999999999892
2069,0.16155494421404124
2070,0.04123105625617702
2071,0.07211102550927727
2072,0.09433981132056309
2073,0.10198039027185074
2074,0.04123105625617357
2075,0.05099019513592328
2076,0.058309518948449934
2077,0.06403124237433572
2078,0.14035668847618243
2079,0.12000000000000455
2080,0.15524174696260049
2081,0.3764306044943703
2082,0.0921954445729244
2083,0.1140175425099204
2084,0.16401219466856018
2085,0.09999999999999432
2086,0.20024984394500384
2087,0.07211102550927727
2088,0.04999999999999431
2089,0.25999999999999585
2090,0.050990195135926064
2091,0.11704699910719542
2092,0.21587033144923776
2093,0.07211102550926939
2094,0.12041594578791376
2095,0.07810249675905556
2096,0.09055385138137811
2097,0.08485281374238891
2098,0.0761577310586398
2099,0.13152946437965504
2100,0.07211102550928515
2101,0.02236067977499027
2102,0.08485281374238891
2103,0.13341664064125916
2104,0.014142135623733162
2105,0.014142135623733162
2106,0.05
2107,0.03162277660168649
2108,0.07071067811865576
2109,0.10816653826392378
2110,0.11180339887498948
2111,0.17117242768623814
2112,0.18788294228055374
2113,0.15297058540777542
2114,0.09000000000000341
2115,0.09999999999999432
2116,0.13601470508735453
2117,0.15132745950420753
2118,0.09219544457293596
2119,0.08246211251235232
2120,0.1104536101718725
2121,0.08246211251235058
2122,0.05385164807134093
2123,0.07280109889281315
2124,0.030000000000001137
2125,0.13038404810405266
2126,0.04472135954999007
2127,0.05830951894846334
2128,0.11661903789690109
2129,0.17088007490634324
2130,0.16124515496597594
2131,0.14764823060233015
2132,0.10999999999999943
2133,0.12649110640673472
2134,0.05
2135,0.014142135623723113
2136,0.06082762530298411
2137,0.13038404810404883
2138,0.16401219466857578
2139,0.25317977802344427
2140,0.036055512754642575
2141,0.1341640786499861
2142,0.1523154621172796
2143,0.1063014581273454
2144,0.3008321791298273
2145,0.17720045146669636
2146,0.08062257748298356
2147,0.01999999999999602
2148,0.09486832980505497
2149,0.11401754250991666
2150,0.11704699910719542
2151,0.09219544457293134
2152,0.08246211251235232
2153,0.07000000000000028
2154,0.26019223662515195
2155,0.04999999999999716
2156,0.08246211251235748
2157,0.0640312423743213
2158,0.20024984394501025
2159,0.10440306508910038
2160,0.09219544457293134
2161,0.14000000000000057
2162,0.1
2163,0.11313708498985524
2164,0.12999999999999656
2165,0.3860051813123799
2166,0.13453624047074045
2167,0.23345235059857883
2168,0.1140175425099067
2169,0.1486606874731808
2170,0.1769180601295411
2171,0.12529964086141726
2172,0.16401219466856454
2173,0.1612451549659821
2174,0.19026297590440172
2175,0.1029563014098785
2176,0.12206555615734418
2177,0.19235384061671026
2178,0.14560219778561068
2179,0.17720045146669836
2180,0.12206555615733429
2181,0.1824828759089395
2182,0.3640054944640259
2183,0.13038404810405266
2184,0.04999999999999431
2185,0.17464249196572965
2186,0.13601470508734984
2187,0.13341664064125916
2188,0.21377558326432153
2189,0.12165525060596823
2190,0.06708203932499306
2191,0.09219544457292517
2192,0.4219004621945814
2193,0.044721359549999604
2194,0.0412310562561684
2195,0.030000000000001137
2196,0.04999999999999716
2197,0.022360679774996627
2198,0.022360679775009336
2199,0.03999999999999204
2200,0.060000000000002274
2201,0.06403124237433018
2202,0.09055385138137734
2203,0.050990195135924676
2204,0.04123105625617702
2205,0.03999999999999204
2206,0.0824621125123661
2207,0.06082762530297126
2208,0.08485281374238389
2209,0.04000000000000625
2210,0.044721359549999604
2211,0.09486832980505497
2212,0.050000000000005686
2213,0.09848857801796382
2214,0.04242640687118441
2215,0.07000000000000028
2216,0.028284271247461298
2217,0.07615773105864633
2218,0.031622776601675257
2219,0.050000000000005686
2220,0.08602325267043064
2221,0.044721359549993255
2222,0.04123105625617702
2223,0.030000000000001137
2224,0.04472135955000279
2225,0.05656854249491757
2226,0.028284271247456274
2227,0.022360679774996627
2228,0.02999999999999403
2229,0.09219544457292132
2230,0.028284271247466325
2231,0.06708203932499623
2232,0.09848857801796093
2233,0.13928388277183593
2234,0.10049875621121082
2235,0.11999999999999744
2236,0.030000000000001137
2237,0.2308679276123075
2238,0.1
2239,0.14035668847618293
2240,0.08944271909998967
2241,0.06082762530298528
2242,0.0860232526704331
2243,0.21095023109728325
2244,0.014142135623738184
2245,0.036055512754642575
2246,0.06082762530298411
2247,0.08944271909998651
2248,0.07071067811865576
2249,0.11180339887498948
2250,0.11661903789689865
2251,0.11401754250991541
2252,0.11180339887498822
2253,0.11401754250991354
2254,0.06403124237433572
2255,0.06708203932498352
2256,0.1513274595042136
2257,0.06708203932499623
2258,0.14866068747318703
2259,0.07211102550927923
2260,0.053851648071343565
2261,0.12529964086141726
2262,0.031622776601681994
2263,0.03162277660168649
2264,0.07810249675906647
2265,0.0799999999999983
2266,0.05999999999999517
2267,0.03162277660168424
2268,0.04999999999999431
2269,0.02236067977500298
2270,0.044721359549993255
2271,0.07211102550928515
2272,0.036055512754642575
2273,0.07071067811864772
2274,0.07071067811866179
2275,0.036055512754638634
2276,0.00999999999999801
2277,0.05385164807134093
2278,0.1389244398945021
2279,0.02236067977499345
2280,0.07615773105863326
2281,0.058309518948451156
2282,0.044721359549999604
2283,0.09848857801795444
2284,0.06082762530298294
2285,0.12083045973594403
2286,0.18439088914586113
2287,0.117046999107193
2288,0.16999999999999169
2289,0.12529964086141046
2290,0.1389244398945021
2291,0.16124515496597064
2292,0.08062257748297916
2293,0.04242640687119446
2294,0.09219544457293596
2295,0.10770329614269768
2296,0.03999999999999915
2297,0.34481879299133006
2298,0.050990195135926064
2299,0.11401754250991666
2300,0.13416407864999247
2301,0.11180339887498948
2302,0.1920937271229872
2303,0.13038404810405593
2304,0.14422205101856242
2305,0.1104536101718725
2306,0.036055512754638634
2307,0.08062257748298356
2308,0.11180339887498948
2309,0.11401754250991354
2310,0.11045361017187186
2311,0.17691806012953626
2312,0.28792360097775616
2313,0.08544003745318077
2314,0.12999999999999656
2315,0.19697715603592764
2316,0.37947331922020644
2317,0.06403124237433018
2318,0.04999999999999716
2319,0.24738633753705522
2320,0.050990195135924676
2321,0.1664331697709347
2322,0.04123105625617702
2323,0.11401754250991354
2324,0.09219544457293288
2325,0.029999999999986926
2326,0.1920937271229883
2327,0.03162277660168424
2328,0.17262676501632257
2329,0.08246211251235058
2330,0.20591260281974666
2331,0.13038404810405593
2332,0.0921954445729244
2333,0.04242640687119446
2334,0.09000000000000341
2335,0.022360679775006158
2336,0.05099019513592328
2337,0.1746424919657268
2338,0.014142135623733162
2339,0.3676955262170081
2340,0.206155281280883
2341,0.014142135623733162
2342,0.07810249675906647
2343,0.12649110640674147
2344,0.281602556806577
2345,0.07280109889279948
2346,0.014142135623738184
2347,0.05656854249492762
2348,0.06708203932499623
2349,0.14317821063276037
2350,0.24020824298928847
2351,0.16552945357247376
2352,0.09000000000000341
2353,0.11180339887498822
2354,0.028284271247456274
2355,0.10198039027186467
2356,0.04123105625617357
2357,0.13453624047074045
2358,0.07280109889279948
2359,0.08062257748298356
2360,0.372155881318567
2361,0.04472135954999961
2362,0.06708203932499623
2363,0.1341640786499861
2364,0.07211102550928515
2365,0.050000000000005686
2366,0.09055385138137811
2367,0.18384776310850134
2368,0.22803508501982708
2369,0.13453624047073043
2370,0.014142135623733162
2371,0.036055512754638634
2372,0.031622776601681994
2373,0.06403124237432574
2374,0.028284271247461298
2375,0.04242640687119446
2376,0.08602325267042485
2377,0.12649110640673472
2378,0.12806248474865703
2379,0.11661903789690231
2380,0.12369316876853279
2381,0.08544003745317412
2382,0.563560112144214
2383,0.030000000000001137
2384,0.08062257748298444
2385,0.0728010988928112
2386,0.05830951894845725
2387,0.08246211251235058
2388,0.2570992026436493
2389,0.07211102550927727
2390,0.18027756377319512
2391,0.05
2392,0.036055512754642575
2393,0.01999999999999602
2394,0.044721359549999604
2395,0.09219544457292517
2396,0.09433981132056309
2397,0.08544003745317412
2398,0.07615773105864633
2399,0.1523154621172796
2400,0.14035668847618293
2401,0.1603121954188109
2402,0.06403124237433683
2403,0.06082762530298528
2404,0.12041594578791964
2405,0.41146081222882364
2406,0.02236067977499027
2407,0.14000000000000057
2408,0.21999999999999886
2409,0.050000000000005686
2410,0.06708203932498988
2411,0.050990195135924676
2412,0.0761577310586398
2413,0.1486606874731808
2414,0.08062257748298884
2415,0.0447213595499869
2416,0.06082762530298411
2417,0.022360679774996627
2418,0.0412310562561684
2419,0.06708203932499623
2420,0.053851648071356756
2421,0.07280109889279752
2422,0.014142135623738184
2423,0.1
2424,0.03999999999999915
2425,0.19924858845170698
2426,0.16763054614241368
2427,0.13601470508734984
2428,0.07211102550928121
2429,0.0761577310586398
2430,0.08485281374238891
2431,0.21470910553584052
2432,0.24083189157584106
